50
5
5	7

28	23	17	1
33	5	60	2
45	13	18	1
14	3	13	1
50	32	38	1
17	45	43	1
1	22	14	1
39	36	82	3
8	8	76	2
17	9	58	2
21	18	56	2
22	16	24	1
17	39	25	1
42	6	46	1
21	5	37	2
38	2	12	1
39	17	44	1
21	38	15	1
31	6	31	1
40	33	79	3
26	26	70	2
40	48	19	1
33	42	32	2
14	50	49	1
11	10	66	3
24	5	38	1
7	44	16	1
49	42	13	1
8	31	29	1
40	24	38	2
35	44	33	2
7	30	13	1
16	48	15	1
40	10	37	1
10	3	28	1
7	31	27	1
33	29	22	1
25	34	55	2
49	9	50	2
5	48	43	1
23	3	16	1
3	49	21	1
15	18	29	1
38	50	26	1
42	31	12	1
12	23	33	1
47	22	40	2
24	24	18	1
14	17	80	2
44	20	27	1

42	6	808	8080
2	39	824	8240
5	45	778	7780
14	8	839	8390
43	3	756	7560

80		5000	50

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
