100
5
5	7

12	5	17	1
20	17	16	1
7	16	22	1
18	9	81	3
21	3	34	1
18	21	61	2
4	18	37	1
14	3	33	1
3	9	27	1
2	6	21	1
8	20	32	2
21	28	18	1
20	5	39	1
13	3	15	1
15	9	49	2
18	10	93	3
20	8	58	2
14	24	30	1
4	9	14	1
17	9	17	1
15	2	43	2
19	4	71	3
15	11	27	1
4	3	34	2
21	5	30	1
19	3	68	3
6	13	69	2
17	28	47	2
17	7	41	2
22	17	40	1
5	14	26	1
17	1	27	1
18	13	50	1
4	21	15	1
8	10	69	2
7	5	20	1
10	24	25	1
10	9	20	1
6	21	39	1
5	4	42	2
8	19	27	1
9	14	54	2
14	6	93	3
12	28	45	2
24	8	41	1
25	20	30	1
10	14	19	1
26	4	16	1
25	22	42	1
26	14	35	2
38	43	15	1
37	30	25	1
37	48	17	1
34	39	41	1
35	49	48	2
50	32	66	2
39	27	57	2
27	25	21	1
36	43	26	1
32	25	53	2
37	42	14	1
46	41	24	1
32	44	43	1
41	24	41	1
44	48	13	1
27	30	25	1
34	46	70	2
36	34	36	2
39	41	88	3
25	31	48	2
33	41	26	1
29	32	25	1
50	44	65	3
47	37	17	1
27	24	11	1
34	45	52	2
44	42	61	3
28	47	33	2
30	24	18	1
43	39	33	1
41	35	20	1
27	31	47	2
36	32	18	1
35	24	35	1
40	27	19	1
30	44	18	1
30	41	77	2
35	30	25	1
32	35	47	1
28	40	61	3
34	34	91	3
25	36	81	3
35	32	11	1
27	43	50	1
30	30	22	1
38	30	23	1
41	40	22	1
32	47	79	3
27	27	76	2
46	25	35	1

2	19	1282	12820
37	22	1292	12920
32	42	1180	11800
3	40	1278	12780
11	12	1255	12550

130		5000	100

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
