50
5
5	7

14	14	35	2
20	18	44	1
26	1	23	1
17	4	13	1
13	3	28	1
12	4	21	1
4	10	32	1
21	21	18	1
1	19	20	1
2	22	48	2
6	5	79	3
7	11	49	1
6	12	16	1
11	25	48	2
18	16	53	2
14	19	45	2
17	22	41	1
16	11	66	3
11	20	35	1
13	24	22	1
12	1	40	2
10	7	17	1
12	5	75	3
8	20	31	1
4	4	26	1
45	25	19	1
46	25	43	1
27	45	13	1
49	35	49	1
39	48	22	1
34	45	66	2
30	47	37	2
46	45	48	1
29	29	26	1
50	26	54	2
49	29	76	3
25	40	54	2
40	44	65	3
39	30	50	2
27	33	35	2
37	26	16	1
35	48	54	2
42	35	26	1
25	40	16	1
39	41	30	1
48	41	41	1
41	26	50	1
35	27	57	2
41	31	31	1
37	31	19	1

42	4	772	7720
47	20	781	7810
47	49	839	8390
7	18	794	7940
19	18	843	8430

80		5000	50

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
