100
10
5	7

12	38	32	1
32	17	34	2
29	12	26	1
25	20	24	1
2	30	15	1
31	46	18	1
5	13	22	1
13	36	30	1
38	6	34	1
29	11	34	1
38	47	47	1
9	47	95	3
11	18	12	1
17	31	25	1
19	6	29	1
12	7	31	2
5	14	55	2
40	36	15	1
9	45	23	1
24	43	35	2
48	45	42	1
50	13	17	1
8	43	45	2
42	23	49	1
43	14	55	2
43	6	24	1
49	4	26	1
35	41	32	1
31	42	21	1
19	24	20	1
26	29	22	1
43	47	32	1
37	36	21	1
30	3	34	1
8	34	28	1
18	40	67	3
40	10	32	2
4	27	26	1
24	26	27	1
41	17	34	1
36	22	73	2
6	6	55	2
39	40	13	1
18	29	25	1
20	3	47	1
27	3	68	2
8	26	31	1
13	37	56	2
9	6	28	1
3	28	29	1
5	50	31	2
5	28	75	2
40	5	33	1
16	28	46	2
46	41	34	1
36	46	84	3
50	47	16	1
29	41	35	2
31	2	96	3
30	11	73	2
44	17	28	1
1	3	85	3
25	26	38	2
49	11	48	2
34	6	28	1
30	12	38	2
15	17	19	1
30	40	54	2
16	35	69	3
31	42	22	1
4	17	13	1
3	50	42	2
25	33	18	1
43	30	61	2
30	38	42	2
37	49	37	2
26	30	71	2
21	47	59	2
22	8	14	1
22	17	27	1
29	43	45	1
3	42	30	1
33	8	50	2
31	20	20	1
44	32	14	1
14	39	14	1
6	35	50	2
9	34	39	2
7	1	24	1
49	32	21	1
22	1	41	2
50	21	96	3
45	11	75	3
36	45	49	1
25	4	42	1
50	18	40	2
21	50	13	1
32	49	20	1
38	1	16	1
43	28	16	1

2	10	1185	11850
18	44	1283	12830
49	8	1136	11360
24	29	1215	12150
18	24	1139	11390
14	12	1163	11630
4	39	1161	11610
32	30	1292	12920
7	29	1232	12320
40	48	1184	11840

130		5000	100

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
