200
10
5	7

18	4	50	1
49	45	58	2
14	4	18	1
25	17	22	1
10	1	77	3
10	28	75	2
50	12	41	1
46	49	21	1
42	16	17	1
39	50	26	1
11	23	44	2
50	12	93	3
32	12	51	2
43	50	47	1
10	8	25	1
49	37	27	1
23	8	31	1
18	28	47	2
35	42	31	1
6	39	44	1
5	12	41	1
50	48	59	2
39	36	49	2
22	3	56	2
20	14	49	2
41	47	37	1
8	36	64	2
3	23	71	3
44	24	61	3
26	4	45	1
9	20	39	2
18	41	23	1
5	34	99	3
12	13	41	1
25	3	77	3
28	3	27	1
28	22	37	2
2	10	12	1
18	1	42	2
50	17	19	1
16	17	21	1
48	8	46	1
17	47	31	2
4	12	47	1
7	21	63	2
43	43	70	2
50	16	45	1
40	11	29	1
16	37	58	2
30	16	25	1
49	7	18	1
46	6	19	1
8	3	47	2
8	2	29	1
32	28	36	2
35	39	18	1
48	31	90	3
8	6	89	3
32	39	49	2
18	45	17	1
41	2	35	1
7	36	82	3
36	6	49	1
5	40	43	2
42	23	99	3
15	16	45	2
27	49	25	1
38	28	20	1
7	32	65	2
4	26	29	1
39	11	30	1
4	5	91	3
20	13	40	1
12	29	60	2
3	21	45	1
33	23	31	2
1	19	34	2
28	17	51	2
26	22	56	2
23	9	33	2
2	50	27	1
7	8	50	1
42	1	75	3
49	44	23	1
22	35	28	1
23	49	40	1
1	22	43	1
50	41	50	1
15	21	20	1
48	27	60	2
42	27	13	1
4	38	27	1
24	24	26	1
10	36	41	2
37	26	57	2
24	38	32	1
46	27	53	2
40	50	51	2
30	11	33	1
46	14	12	1
29	40	41	1
42	1	38	2
39	12	48	1
41	13	33	2
50	16	18	1
47	15	68	2
13	19	46	2
9	22	48	1
28	21	49	2
5	5	27	1
45	5	24	1
10	38	27	1
8	14	27	1
46	14	24	1
37	4	57	2
18	39	19	1
39	27	37	2
33	27	21	1
34	5	19	1
12	24	78	2
27	8	32	2
38	24	17	1
42	36	51	2
46	45	48	2
16	16	23	1
6	50	59	2
32	22	18	1
2	6	72	2
5	25	22	1
49	37	30	1
18	33	45	1
21	9	78	3
48	29	50	1
14	35	13	1
20	3	62	3
19	18	67	3
28	12	13	1
43	45	89	3
11	43	85	3
32	16	24	1
22	17	13	1
6	11	35	1
39	17	27	1
42	30	77	2
36	22	32	1
20	19	12	1
33	25	92	3
34	2	32	2
29	27	25	1
49	48	41	2
44	35	32	2
41	26	27	1
20	41	22	1
31	37	28	1
11	31	38	2
6	33	39	1
16	31	40	2
39	44	25	1
14	9	30	1
40	37	26	1
34	22	61	3
26	23	17	1
2	35	59	2
5	36	18	1
45	7	15	1
47	3	73	2
7	6	27	1
22	20	12	1
50	13	42	1
15	21	40	2
40	18	29	1
25	33	28	1
48	20	21	1
36	17	69	2
15	39	41	1
31	43	27	1
14	41	28	1
26	30	19	1
2	44	48	2
2	19	35	1
35	5	42	1
11	50	22	1
20	47	40	2
32	11	42	2
2	44	32	1
6	33	16	1
4	48	34	2
19	43	65	2
50	46	46	1
26	14	55	2
4	28	25	1
16	3	88	3
24	49	44	2
29	31	13	1
17	11	39	1
14	44	69	2
25	8	87	3
40	4	24	1
1	18	17	1
7	47	19	1

9	36	1589	15890
39	46	1690	16900
46	20	1564	15640
42	8	1544	15440
41	3	1649	16490
47	6	1498	14980
33	37	1627	16270
25	24	1571	15710
10	2	1611	16110
12	46	1528	15280

130		5000	200

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
