100
5
5	7

10	4	34	2
1	3	41	2
4	18	31	2
17	9	38	1
3	10	71	3
21	20	52	2
17	20	80	3
3	21	25	1
25	1	44	2
15	8	15	1
2	20	45	1
19	8	20	1
17	6	12	1
3	2	27	1
12	6	22	1
9	2	33	1
7	9	62	2
2	18	12	1
1	9	39	2
12	18	43	2
6	12	11	1
19	8	24	1
4	12	57	2
9	7	30	1
20	19	19	1
9	7	21	1
12	15	29	1
25	13	43	2
25	20	76	2
20	8	41	1
15	43	27	1
16	45	15	1
8	35	25	1
14	45	46	2
7	46	50	1
25	35	50	1
5	45	87	3
17	30	32	1
2	45	57	2
21	44	50	2
14	44	21	1
19	38	14	1
6	44	49	2
14	43	50	1
21	34	79	2
4	42	12	1
12	38	32	2
2	40	66	3
17	46	19	1
11	32	34	2
25	40	12	1
15	44	81	3
4	45	28	1
18	46	22	1
10	48	23	1
20	46	70	2
23	49	43	2
9	32	39	1
8	36	13	1
17	47	36	2
36	33	19	1
36	12	98	3
34	13	24	1
31	31	22	1
35	11	30	1
49	25	37	1
49	29	38	1
38	36	11	1
34	14	24	1
34	26	16	1
42	32	20	1
31	34	12	1
36	12	40	2
27	12	41	2
30	18	20	1
38	16	13	1
50	12	33	1
32	18	49	2
50	27	22	1
40	22	44	2
39	36	78	3
40	27	25	1
37	27	50	1
42	11	68	2
26	22	24	1
33	19	24	1
49	22	31	2
49	28	18	1
44	23	46	1
27	37	34	1
49	29	15	1
47	21	44	2
45	28	19	1
38	35	50	2
43	17	20	1
33	20	14	1
34	12	28	1
31	13	65	3
33	15	24	1
46	16	17	1

13	11	1129	11290
37	19	1161	11610
1	24	1162	11620
20	2	1293	12930
19	39	1134	11340

130		5000	100

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
