50
5
5	7

4	20	31	2
22	7	15	1
18	21	24	1
20	2	91	3
21	7	26	1
25	11	11	1
16	9	79	2
4	21	57	2
1	12	18	1
25	3	50	1
22	18	11	1
4	2	21	1
22	21	30	1
17	16	30	1
7	11	59	2
14	36	66	3
14	37	47	2
16	40	68	3
5	50	33	1
19	40	38	1
12	40	81	3
13	47	21	1
5	38	44	1
15	36	32	1
3	41	49	1
25	41	28	1
12	49	40	1
6	43	22	1
12	46	18	1
14	32	60	2
50	11	84	3
47	19	76	3
29	18	41	2
37	36	64	3
49	40	19	1
26	19	26	1
27	33	81	3
47	18	45	1
28	40	54	2
39	34	37	2
44	32	35	2
29	31	22	1
45	20	49	1
26	37	21	1
34	24	53	2
27	39	40	2
33	38	37	2
29	26	20	1
30	20	79	3
40	13	30	1

12	39	752	7520
12	24	827	8270
38	29	760	7600
32	43	839	8390
37	46	843	8430

80		5000	50

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
