50
5
5	7

14	14	31	1
20	18	72	2
26	1	84	3
17	4	25	1
13	3	11	1
12	4	19	1
4	10	11	1
21	21	17	1
1	19	43	1
2	22	33	1
6	5	60	2
7	11	74	3
6	12	37	1
11	25	46	2
18	16	50	2
14	19	15	1
17	22	97	3
16	11	74	3
11	20	22	1
13	24	29	1
12	1	33	2
10	7	25	1
12	5	27	1
8	20	16	1
4	4	11	1
45	25	92	3
46	25	11	1
27	45	35	1
49	35	44	2
39	48	84	3
34	45	12	1
30	47	46	1
46	45	31	1
29	29	48	2
50	26	25	1
49	29	15	1
25	40	26	1
40	44	23	1
39	30	30	1
27	33	80	2
37	26	59	2
35	48	11	1
42	35	37	2
25	40	25	1
39	41	80	2
48	41	56	2
41	26	15	1
35	27	35	2
41	31	11	1
37	31	71	3

42	4	824	8240
47	20	835	8350
47	49	838	8380
7	18	778	7780
19	18	783	7830

130		5000	50

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
