100
5
5	7

12	5	46	1
20	17	62	2
7	16	63	2
18	9	14	1
21	3	24	1
18	21	77	2
4	18	42	2
14	3	62	3
3	9	14	1
2	6	56	2
8	20	21	1
21	28	74	3
20	5	44	1
13	3	18	1
15	9	59	2
18	10	16	1
20	8	29	1
14	24	54	2
4	9	19	1
17	9	27	1
15	2	67	2
19	4	62	3
15	11	41	2
4	3	85	3
21	5	94	3
19	3	75	2
6	13	12	1
17	28	34	2
17	7	34	2
22	17	63	2
5	14	40	2
17	1	57	2
18	13	49	2
4	21	14	1
8	10	51	2
7	5	20	1
10	24	37	2
10	9	92	3
6	21	47	2
5	4	14	1
8	19	38	2
9	14	33	2
14	6	49	1
12	28	52	2
24	8	14	1
25	20	12	1
10	14	59	2
26	4	72	3
25	22	97	3
26	14	31	2
38	43	59	2
37	30	21	1
37	48	33	2
34	39	57	2
35	49	52	2
50	32	91	3
39	27	28	1
27	25	56	2
36	43	13	1
32	25	16	1
37	42	13	1
46	41	20	1
32	44	62	2
41	24	26	1
44	48	28	1
27	30	50	2
34	46	42	2
36	34	54	2
39	41	21	1
25	31	46	2
33	41	66	3
29	32	22	1
50	44	31	1
47	37	47	1
27	24	77	3
34	45	46	2
44	42	16	1
28	47	70	2
30	24	66	2
43	39	97	3
41	35	16	1
27	31	37	1
36	32	26	1
35	24	92	3
40	27	47	1
30	44	82	3
30	41	40	1
35	30	17	1
32	35	25	1
28	40	32	1
34	34	78	3
25	36	19	1
35	32	18	1
27	43	40	1
30	30	23	1
38	30	99	3
41	40	78	2
32	47	21	1
27	27	47	1
46	25	64	3

2	19	1122	11220
37	22	1300	13000
32	42	1103	11030
3	40	1158	11580
11	12	1285	12850

80		5000	100

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
