100
10
5	7

12	38	14	1
32	17	16	1
29	12	13	1
25	20	56	2
2	30	14	1
31	46	47	1
5	13	26	1
13	36	29	1
38	6	56	2
29	11	23	1
38	47	11	1
9	47	21	1
11	18	25	1
17	31	20	1
19	6	71	3
12	7	52	2
5	14	15	1
40	36	45	1
9	45	88	3
24	43	40	2
48	45	26	1
50	13	57	2
8	43	29	1
42	23	43	2
43	14	91	3
43	6	17	1
49	4	21	1
35	41	37	1
31	42	16	1
19	24	77	3
26	29	60	2
43	47	56	2
37	36	43	1
30	3	21	1
8	34	14	1
18	40	35	1
40	10	11	1
4	27	42	2
24	26	16	1
41	17	34	2
36	22	22	1
6	6	57	2
39	40	41	1
18	29	39	1
20	3	25	1
27	3	42	1
8	26	20	1
13	37	14	1
9	6	50	1
3	28	96	3
5	50	29	1
5	28	25	1
40	5	22	1
16	28	70	3
46	41	29	1
36	46	37	2
50	47	28	1
29	41	17	1
31	2	85	3
30	11	68	3
44	17	22	1
1	3	27	1
25	26	48	2
49	11	44	1
34	6	44	2
30	12	55	2
15	17	30	1
30	40	40	1
16	35	23	1
31	42	28	1
4	17	12	1
3	50	32	1
25	33	71	2
43	30	46	1
30	38	43	1
37	49	68	2
26	30	16	1
21	47	15	1
22	8	19	1
22	17	38	1
29	43	91	3
3	42	48	2
33	8	13	1
31	20	14	1
44	32	31	2
14	39	36	1
6	35	20	1
9	34	24	1
7	1	33	2
49	32	33	2
22	1	43	2
50	21	21	1
45	11	16	1
36	45	46	2
25	4	33	1
50	18	30	1
21	50	12	1
32	49	22	1
38	1	40	2
43	28	75	3

2	10	1274	12740
18	44	1258	12580
49	8	1122	11220
24	29	1123	11230
18	24	1132	11320
14	12	1203	12030
4	39	1195	11950
32	30	1198	11980
7	29	1159	11590
40	48	1153	11530

80		5000	100

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
