200
10
5	7

4	24	32	2
17	17	80	3
22	22	43	1
19	10	40	2
17	28	40	1
24	20	68	2
11	15	49	2
7	19	29	1
9	19	76	2
24	6	29	1
1	17	26	1
20	8	28	1
7	10	34	2
15	8	20	1
7	19	23	1
9	9	37	1
12	24	40	1
8	24	24	1
22	13	13	1
7	8	16	1
19	15	32	1
22	4	47	1
15	28	73	3
18	13	57	2
19	21	25	1
2	15	47	2
23	8	24	1
8	9	40	2
23	11	27	1
11	16	23	1
24	20	12	1
10	27	25	1
16	16	100	3
20	28	14	1
5	27	20	1
18	22	25	1
17	11	21	1
1	1	44	1
4	23	24	1
23	7	44	2
16	27	36	1
13	18	32	1
2	3	23	1
10	25	49	2
6	9	22	1
11	26	73	3
19	24	32	2
8	2	81	3
13	21	33	2
22	25	83	3
14	15	19	1
13	12	20	1
2	27	49	1
12	28	74	3
18	11	38	2
14	27	50	2
15	16	17	1
9	1	84	3
8	28	33	1
9	12	25	1
6	18	75	2
10	3	16	1
22	23	55	2
5	26	42	1
15	9	79	3
6	19	86	3
21	25	46	2
18	16	62	3
7	22	41	1
23	23	46	2
25	22	46	2
24	5	72	3
24	28	34	2
22	14	63	3
13	16	18	1
21	4	18	1
12	22	20	1
3	1	13	1
17	26	49	2
11	16	23	1
24	4	68	2
14	22	42	1
23	9	47	1
16	9	60	2
1	10	33	2
26	18	35	1
21	14	20	1
16	10	46	2
17	17	48	1
1	2	54	2
18	23	12	1
22	2	24	1
4	10	43	2
6	28	64	3
15	28	45	2
21	22	11	1
8	3	19	1
8	24	18	1
25	20	78	2
2	16	18	1
26	29	49	1
36	45	62	2
34	41	96	3
41	43	26	1
32	46	27	1
47	27	17	1
29	33	41	2
49	49	27	1
30	46	30	1
33	38	39	1
31	32	24	1
38	29	36	1
30	27	32	2
47	49	68	2
33	33	29	1
31	49	94	3
38	49	40	1
44	26	75	3
46	46	27	1
35	30	37	1
29	27	47	2
30	31	20	1
31	31	36	2
26	34	18	1
30	47	27	1
48	36	29	1
37	46	37	1
30	30	44	2
44	31	26	1
42	32	21	1
37	28	29	1
45	50	22	1
32	27	29	1
34	34	28	1
38	29	33	2
44	44	61	3
30	24	41	2
48	35	41	2
37	30	19	1
36	44	49	2
33	26	70	3
32	47	17	1
31	48	57	2
49	25	34	2
41	36	74	3
47	37	72	3
49	38	28	1
41	47	90	3
48	36	81	3
39	49	12	1
25	36	95	3
48	44	33	2
50	50	39	1
41	44	46	2
40	36	29	1
45	27	32	1
36	26	44	1
46	28	42	1
40	38	44	1
27	38	87	3
31	44	95	3
41	31	38	2
39	36	46	2
30	40	19	1
40	38	34	1
42	32	28	1
50	43	23	1
37	40	25	1
42	39	39	2
48	43	43	1
35	40	38	1
31	35	13	1
27	40	40	2
43	50	79	3
46	27	41	1
39	37	29	1
43	30	46	2
25	46	24	1
30	33	16	1
34	25	14	1
29	27	73	3
44	31	66	3
32	45	24	1
39	36	34	2
30	34	82	3
32	27	41	1
47	49	59	2
33	33	35	2
36	33	47	2
50	31	16	1
33	42	32	2
39	34	34	2
42	24	28	1
50	38	21	1
25	30	77	3
33	45	29	1
29	48	16	1
49	48	32	2
47	49	22	1
39	28	28	1

9	18	1457	14570
7	39	1575	15750
22	18	1472	14720
30	22	1704	17040
43	28	1464	14640
46	6	1509	15090
3	39	1459	14590
46	36	1607	16070
38	26	1464	14640
34	33	1467	14670

130		5000	200

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
