100
5
5	7

10	4	32	1
1	3	17	1
4	18	18	1
17	9	59	2
3	10	53	2
21	20	48	1
17	20	78	3
3	21	38	2
25	1	19	1
15	8	38	1
2	20	29	1
19	8	33	1
17	6	35	1
3	2	90	3
12	6	17	1
9	2	45	1
7	9	34	2
2	18	44	1
1	9	14	1
12	18	13	1
6	12	46	1
19	8	16	1
4	12	12	1
9	7	15	1
20	19	42	1
9	7	58	2
12	15	42	1
25	13	27	1
25	20	23	1
20	8	38	1
15	43	41	2
16	45	39	1
8	35	22	1
14	45	62	3
7	46	76	3
25	35	58	2
5	45	76	3
17	30	16	1
2	45	24	1
21	44	55	2
14	44	32	2
19	38	12	1
6	44	18	1
14	43	42	2
21	34	43	2
4	42	49	1
12	38	32	1
2	40	49	2
17	46	18	1
11	32	20	1
25	40	41	1
15	44	40	2
4	45	17	1
18	46	15	1
10	48	40	1
20	46	27	1
23	49	30	1
9	32	43	2
8	36	57	2
17	47	26	1
36	33	23	1
36	12	27	1
34	13	24	1
31	31	31	2
35	11	78	3
49	25	37	1
49	29	29	1
38	36	44	1
34	14	48	2
34	26	59	2
42	32	48	2
31	34	17	1
36	12	28	1
27	12	24	1
30	18	14	1
38	16	45	2
50	12	12	1
32	18	31	2
50	27	73	3
40	22	18	1
39	36	15	1
40	27	54	2
37	27	13	1
42	11	12	1
26	22	77	2
33	19	11	1
49	22	73	3
49	28	41	2
44	23	16	1
27	37	16	1
49	29	26	1
47	21	16	1
45	28	40	2
38	35	50	2
43	17	20	1
33	20	49	2
34	12	23	1
31	13	14	1
33	15	12	1
46	16	39	2

13	11	1269	12690
37	19	1269	12690
1	24	1166	11660
20	2	1257	12570
19	39	1132	11320

80		5000	100

0

3 9

1 5

1
2
3
4
5

2 3

1	4
1	5
2	5

3 1

1	3	5
