123456804
Name         = DLP_42.dat
LowerBound   = UnKnown
BestKnown    = UnKnown
Nodes        = 42
Coords       = Yes
Arcs         = 106
Node-Task    = 18
Nbdepot   =  3

// List of nodes with coordinates
Node =  1 , X =   6 , Y =  -8 , SUCC = 2 , 3 * 
Node =  2 , X = 188 , Y =  -5 , SUCC = 5 * 
Node =  3 , X =  -4 , Y = 103 , SUCC = 4 , 6 * 
Node =  4 , X =  95 , Y =  93 , SUCC = 1 , 5 * 
Node =  5 , X = 200 , Y =  95 , SUCC = 2 , 7 * 
Node =  6 , X =  -8 , Y = 208 , SUCC = 3 , 7 , 8 , 10 * 
Node =  7 , X = 185 , Y = 188 , SUCC = 4 , 5 , 10 * 
Node =  8 , X =   2 , Y = 397 , SUCC = 6 , 9 , 11 , 12 * 
Node =  9 , X =  85 , Y = 406 , SUCC = 10 , 12 * 
Node = 10 , X = 204 , Y = 412 , SUCC = 6 , 13 * 
Node = 11 , X =   0 , Y = 500 , SUCC = 8 , 12 , 14 * 
Node = 12 , X =  95 , Y = 514 , SUCC = 11 , 15 , 16 * 
Node = 13 , X = 200 , Y = 485 , SUCC = 10 , 12 , 16 * 
Node = 14 , X =   0 , Y = 609 , SUCC = 17 , 18 * 
Node = 15 , X = 101 , Y = 605 , SUCC = 12 , 14 * 
Node = 16 , X = 194 , Y = 617 , SUCC = 12 , 15 * 
Node = 17 , X = -15 , Y = 694 , SUCC = 14 , 20 * 
Node = 18 , X = 100 , Y = 700 , SUCC = 14 , 17 , 19 , 22 * 
Node = 19 , X = 191 , Y = 709 , SUCC = 16 * 
Node = 20 , X =  10 , Y = 808 , SUCC = 21 , 23 , 24 * 
Node = 21 , X = 100 , Y = 803 , SUCC = 22 * 
Node = 22 , X = 203 , Y = 803 , SUCC = 19 , 21 * 
Node = 23 , X =  99 , Y = 914 , SUCC = 21 , 25 * 
Node = 24 , X =  -4 , Y = 997 , SUCC = 20 , 25 * 
Node = 25 , X =  96 , Y = 992 , SUCC = 24 , 26 * 
Node = 26 , X = 196 , Y = 1015 , SUCC = 22 , 23 , 28 * 
Node = 27 , X =   5 , Y = 1190 , SUCC = 24 , 28 , 29 * 
Node = 28 , X = 209 , Y = 1209 , SUCC = 26 , 27 , 30 * 
Node = 29 , X =   0 , Y = 1300 , SUCC = 27 , 30 , 31 * 
Node = 30 , X = 216 , Y = 1292 , SUCC = 28 , 29 , 33 * 
Node = 31 , X =   3 , Y = 1403 , SUCC = 29 , 32 * 
Node = 32 , X =  95 , Y = 1406 , SUCC = 31 , 33 * 
Node = 33 , X = 196 , Y = 1397 , SUCC = 30 , 37 * 
Node = 34 , X =  96 , Y = 1513 , SUCC = 32 , 33 , 35 , 36 * 
Node = 35 , X =   3 , Y = 1590 , SUCC = 31 , 34 , 36 , 38 * 
Node = 36 , X = 100 , Y = 1601 , SUCC = 34 , 35 , 37 * 
Node = 37 , X = 199 , Y = 1590 , SUCC = 33 , 36 , 40 * 
Node = 38 , X =   1 , Y = 1702 , SUCC = 39 , 41 * 
Node = 39 , X =  98 , Y = 1685 , SUCC = 35 , 38 , 40 , 42 * 
Node = 40 , X = 196 , Y = 1707 , SUCC = 37 , 39 , 42 * 
Node = 41 , X =   0 , Y = 1811 , SUCC = 38 * 
Node = 42 , X = 197 , Y = 1814 , SUCC = 39 , 40 , 41 * 

// List Of Arcs
Arc =   1 ,  From =   1 ,  To =   2 ,  Longueur =   191.13 , Duree =    34.40 * 
Arc =   2 ,  From =   1 ,  To =   3 ,  Longueur =   111.45 , Duree =    20.06 * 
Arc =   3 ,  From =   2 ,  To =   5 ,  Longueur =   108.77 , Duree =    19.58 * 
Arc =   4 ,  From =   3 ,  To =   4 ,  Longueur =   106.47 , Duree =    19.16 * 
Arc =   5 ,  From =   3 ,  To =   6 ,  Longueur =   109.28 , Duree =    19.67 * 
Arc =   6 ,  From =   4 ,  To =   1 ,  Longueur =   141.35 , Duree =    25.44 * 
Arc =   7 ,  From =   4 ,  To =   5 ,  Longueur =   114.47 , Duree =    20.60 * 
Arc =   8 ,  From =   5 ,  To =   2 ,  Longueur =   108.77 , Duree =    19.58 * 
Arc =   9 ,  From =   5 ,  To =   7 ,  Longueur =    94.20 , Duree =    16.96 * 
Arc =  10 ,  From =   6 ,  To =   3 ,  Longueur =   109.28 , Duree =    19.67 * 
Arc =  11 ,  From =   6 ,  To =   7 ,  Longueur =   194.03 , Duree =    34.93 * 
Arc =  12 ,  From =   6 ,  To =   8 ,  Longueur =   204.41 , Duree =    36.79 * 
Arc =  13 ,  From =   6 ,  To =  10 ,  Longueur =   300.10 , Duree =    54.02 * 
Arc =  14 ,  From =   7 ,  To =   4 ,  Longueur =   130.86 , Duree =    23.56 * 
Arc =  15 ,  From =   7 ,  To =   5 ,  Longueur =    94.20 , Duree =    16.96 * 
Arc =  16 ,  From =   7 ,  To =  10 ,  Longueur =   231.55 , Duree =    41.68 * 
Arc =  17 ,  From =   8 ,  To =   6 ,  Longueur =   204.41 , Duree =    36.79 * 
Arc =  18 ,  From =   8 ,  To =   9 ,  Longueur =    85.99 , Duree =    15.48 * 
Arc =  19 ,  From =   8 ,  To =  11 ,  Longueur =   109.20 , Duree =    19.66 * 
Arc =  20 ,  From =   8 ,  To =  12 ,  Longueur =   155.44 , Duree =    27.98 * 
Arc =  21 ,  From =   9 ,  To =  10 ,  Longueur =   127.49 , Duree =    22.95 * 
Arc =  22 ,  From =   9 ,  To =  12 ,  Longueur =   110.63 , Duree =    19.91 * 
Arc =  23 ,  From =  10 ,  To =   6 ,  Longueur =   300.10 , Duree =    54.02 * 
Arc =  24 ,  From =  10 ,  To =  13 ,  Longueur =    74.57 , Duree =    13.42 * 
Arc =  25 ,  From =  11 ,  To =   8 ,  Longueur =   109.20 , Duree =    19.66 * 
Arc =  26 ,  From =  11 ,  To =  12 ,  Longueur =   102.75 , Duree =    18.49 * 
Arc =  27 ,  From =  11 ,  To =  14 ,  Longueur =   112.27 , Duree =    20.21 * 
Arc =  28 ,  From =  12 ,  To =  11 ,  Longueur =   102.75 , Duree =    18.49 * 
Arc =  29 ,  From =  12 ,  To =  15 ,  Longueur =   100.32 , Duree =    18.06 * 
Arc =  30 ,  From =  12 ,  To =  16 ,  Longueur =   157.15 , Duree =    28.29 * 
Arc =  31 ,  From =  13 ,  To =  10 ,  Longueur =    74.57 , Duree =    13.42 * 
Arc =  32 ,  From =  13 ,  To =  12 ,  Longueur =   119.82 , Duree =    21.57 * 
Arc =  33 ,  From =  13 ,  To =  16 ,  Longueur =   142.71 , Duree =    25.69 * 
Arc =  34 ,  From =  14 ,  To =  17 ,  Longueur =    92.36 , Duree =    16.62 * 
