123456803
Name         = DLP_51.dat
LowerBound   = UnKnown
BestKnown    = UnKnown
Nodes        = 51
Coords       = Yes
Arcs         = 138
Node-Task    = 24
Nbdepot   =  3

// List of nodes with coordinates
Node =  1 , X =  13 , Y =  -9 , SUCC = 2 , 34 , 35 * 
Node =  2 , X = 206 , Y = -10 , SUCC = 20 * 
Node =  3 , X = 297 , Y = -15 , SUCC = 2 , 4 , 20 * 
Node =  4 , X = 397 , Y = -13 , SUCC = 3 , 5 , 21 * 
Node =  5 , X = 500 , Y =  -4 , SUCC = 4 * 
Node =  6 , X = 600 , Y =   4 , SUCC = 5 , 7 , 22 , 39 * 
Node =  7 , X = 713 , Y =  12 , SUCC = 8 , 40 * 
Node =  8 , X = 802 , Y =  17 , SUCC = 41 , 42 * 
Node =  9 , X = 1004 , Y =  -7 , SUCC = 8 , 10 , 23 , 24 * 
Node = 10 , X = 1095 , Y =  -9 , SUCC = 9 , 11 * 
Node = 11 , X = 1200 , Y = -13 , SUCC = 10 , 25 * 
Node = 12 , X = 1314 , Y =   5 , SUCC = 11 , 13 , 26 * 
Node = 13 , X = 1402 , Y = -11 , SUCC = 14 , 26 * 
Node = 14 , X = 1500 , Y =   2 , SUCC = 13 , 15 , 28 * 
Node = 15 , X = 1605 , Y =  18 , SUCC = 14 , 16 , 28 , 29 * 
Node = 16 , X = 1803 , Y =   4 , SUCC = 17 * 
Node = 17 , X = 1902 , Y =   5 , SUCC = 18 , 32 * 
Node = 18 , X = 1996 , Y =   4 , SUCC = 17 , 33 * 
Node = 19 , X = 203 , Y = 110 , SUCC = 2 , 20 * 
Node = 20 , X = 291 , Y =  96 , SUCC = 3 , 37 * 
Node = 21 , X = 399 , Y =  96 , SUCC = 4 , 20 , 37 * 
Node = 22 , X = 495 , Y =  97 , SUCC = 4 , 5 , 6 , 37 , 38 , 39 * 
Node = 23 , X = 999 , Y = 106 , SUCC = 42 * 
Node = 24 , X = 1098 , Y = 106 , SUCC = 9 , 10 , 23 , 25 , 43 , 44 * 
Node = 25 , X = 1194 , Y =  96 , SUCC = 11 , 24 , 44 * 
Node = 26 , X = 1311 , Y =  95 , SUCC = 11 , 12 , 46 * 
Node = 27 , X = 1412 , Y =  89 , SUCC = 13 , 28 , 46 * 
Node = 28 , X = 1507 , Y =  89 , SUCC = 13 , 14 , 15 , 27 , 29 , 46 , 47 , 48 * 
Node = 29 , X = 1606 , Y =  87 , SUCC = 28 , 48 * 
Node = 30 , X = 1699 , Y =  85 , SUCC = 15 , 16 , 48 * 
Node = 31 , X = 1792 , Y = 110 , SUCC = 16 * 
Node = 32 , X = 1901 , Y = 102 , SUCC = 17 , 31 , 33 * 
Node = 33 , X = 2005 , Y = 106 , SUCC = 18 , 51 * 
Node = 34 , X =  -7 , Y = 196 , SUCC = 1 * 
Node = 35 , X = 213 , Y = 186 , SUCC = 1 , 19 , 34 * 
Node = 36 , X = 300 , Y = 202 , SUCC = 20 , 35 , 37 * 
Node = 37 , X = 402 , Y = 193 , SUCC = 20 , 21 , 36 , 38 * 
Node = 38 , X = 512 , Y = 215 , SUCC = 39 * 
Node = 39 , X = 611 , Y = 188 , SUCC = 6 , 38 * 
Node = 40 , X = 695 , Y = 190 , SUCC = 39 * 
Node = 41 , X = 805 , Y = 188 , SUCC = 40 , 42 * 
Node = 42 , X = 1000 , Y = 200 , SUCC = 8 , 41 , 43 * 
Node = 43 , X = 1097 , Y = 212 , SUCC = 42 , 44 * 
Node = 44 , X = 1197 , Y = 206 , SUCC = 25 , 26 , 45 * 
Node = 45 , X = 1296 , Y = 219 , SUCC = 26 , 44 , 46 * 
Node = 46 , X = 1406 , Y = 213 , SUCC = 26 , 27 , 28 , 45 * 
Node = 47 , X = 1499 , Y = 214 , SUCC = 28 , 46 * 
Node = 48 , X = 1594 , Y = 190 , SUCC = 28 , 29 , 47 , 49 * 
Node = 49 , X = 1800 , Y = 199 , SUCC = 30 , 31 , 48 , 50 * 
Node = 50 , X = 1902 , Y = 203 , SUCC = 32 , 49 , 51 * 
Node = 51 , X = 1998 , Y = 212 , SUCC = 50 * 

// List Of Arcs
Arc =   1 ,  From =   1 ,  To =   2 ,  Longueur =   204.58 , Duree =    36.82 * 
Arc =   2 ,  From =   1 ,  To =  34 ,  Longueur =   222.45 , Duree =    40.04 * 
Arc =   3 ,  From =   1 ,  To =  35 ,  Longueur =   284.92 , Duree =    51.28 * 
Arc =   4 ,  From =   2 ,  To =  20 ,  Longueur =   141.31 , Duree =    25.44 * 
Arc =   5 ,  From =   3 ,  To =   2 ,  Longueur =   100.25 , Duree =    18.05 * 
Arc =   6 ,  From =   3 ,  To =   4 ,  Longueur =   104.02 , Duree =    18.72 * 
Arc =   7 ,  From =   3 ,  To =  20 ,  Longueur =   115.61 , Duree =    20.81 * 
Arc =   8 ,  From =   4 ,  To =   3 ,  Longueur =   104.02 , Duree =    18.72 * 
Arc =   9 ,  From =   4 ,  To =   5 ,  Longueur =   111.66 , Duree =    20.10 * 
Arc =  10 ,  From =   4 ,  To =  21 ,  Longueur =   113.38 , Duree =    20.41 * 
Arc =  11 ,  From =   5 ,  To =   4 ,  Longueur =   111.66 , Duree =    20.10 * 
Arc =  12 ,  From =   6 ,  To =   5 ,  Longueur =   101.32 , Duree =    18.24 * 
Arc =  13 ,  From =   6 ,  To =   7 ,  Longueur =   122.35 , Duree =    22.02 * 
Arc =  14 ,  From =   6 ,  To =  22 ,  Longueur =   154.29 , Duree =    27.77 * 
Arc =  15 ,  From =   6 ,  To =  39 ,  Longueur =   188.02 , Duree =    33.84 * 
Arc =  16 ,  From =   7 ,  To =   8 ,  Longueur =    94.49 , Duree =    17.01 * 
Arc =  17 ,  From =   7 ,  To =  40 ,  Longueur =   191.43 , Duree =    34.46 * 
Arc =  18 ,  From =   8 ,  To =  41 ,  Longueur =   188.13 , Duree =    33.86 * 
Arc =  19 ,  From =   8 ,  To =  42 ,  Longueur =   293.88 , Duree =    52.90 * 
Arc =  20 ,  From =   9 ,  To =   8 ,  Longueur =   205.45 , Duree =    36.98 * 
Arc =  21 ,  From =   9 ,  To =  10 ,  Longueur =   100.12 , Duree =    18.02 * 
Arc =  22 ,  From =   9 ,  To =  23 ,  Longueur =   121.03 , Duree =    21.79 * 
Arc =  23 ,  From =   9 ,  To =  24 ,  Longueur =   160.22 , Duree =    28.84 * 
Arc =  24 ,  From =  10 ,  To =   9 ,  Longueur =   100.12 , Duree =    18.02 * 
Arc =  25 ,  From =  10 ,  To =  11 ,  Longueur =   111.38 , Duree =    20.05 * 
Arc =  26 ,  From =  11 ,  To =  10 ,  Longueur =   111.38 , Duree =    20.05 * 
Arc =  27 ,  From =  11 ,  To =  25 ,  Longueur =   120.08 , Duree =    21.61 * 
Arc =  28 ,  From =  12 ,  To =  11 ,  Longueur =   121.18 , Duree =    21.81 * 
Arc =  29 ,  From =  12 ,  To =  13 ,  Longueur =    91.23 , Duree =    16.42 * 
Arc =  30 ,  From =  12 ,  To =  26 ,  Longueur =    98.15 , Duree =    17.67 * 
Arc =  31 ,  From =  13 ,  To =  14 ,  Longueur =   101.82 , Duree =    18.33 * 
Arc =  32 ,  From =  13 ,  To =  26 ,  Longueur =   143.89 , Duree =    25.90 * 
Arc =  33 ,  From =  14 ,  To =  13 ,  Longueur =   101.82 , Duree =    18.33 * 
Arc =  34 ,  From =  14 ,  To =  15 ,  Longueur =   109.40 , Duree =    19.69 * 
Arc =  35 ,  From =  14 ,  To =  28 ,  Longueur =    96.01 , Duree =    17.28 * 
Arc =  36 ,  From =  15 ,  To =  14 ,  Longueur =   109.40 , Duree =    19.69 * 
Arc =  37 ,  From =  15 ,  To =  16 ,  Longueur =   216.36 , Duree =    38.94 * 
Arc =  38 ,  From =  15 ,  To =  28 ,  Longueur =   124.65 , Duree =    22.44 * 
Arc =  39 ,  From =  15 ,  To =  29 ,  Longueur =    74.53 , Duree =    13.42 * 
Arc =  40 ,  From =  16 ,  To =  17 ,  Longueur =   106.93 , Duree =    19.25 * 
Arc =  41 ,  From =  17 ,  To =  18 ,  Longueur =    95.89 , Duree =    17.26 * 
Arc =  42 ,  From =  17 ,  To =  32 ,  Longueur =    99.92 , Duree =    17.98 * 
